"(PDH-CSV 4.0) (Hora oficial do Brasil)(180)","\\DESKTOP-HLEFP10\Informações do Processador(_Total)\% de Utilitário do Processador","\\DESKTOP-HLEFP10\Informações do Processador(_Total)\% Tempo do Processador","\\DESKTOP-HLEFP10\Processador Lógico do Hipervisor Hyper-V(_Total)\% do Tempo Total de Execução","\\DESKTOP-HLEFP10\Processador Virtual de Hipervisor do Hyper-V(minikube:Hv VP 0)\% do Tempo Total de Execução","\\DESKTOP-HLEFP10\Processador Virtual de Hipervisor do Hyper-V(minikube:Hv VP 1)\% do Tempo Total de Execução","\\DESKTOP-HLEFP10\Processador Virtual de Hipervisor do Hyper-V(minikube:Hv VP 2)\% do Tempo Total de Execução","\\DESKTOP-HLEFP10\Processador Virtual de Hipervisor do Hyper-V(minikube:Hv VP 3)\% do Tempo Total de Execução","\\DESKTOP-HLEFP10\Processador Virtual de Hipervisor do Hyper-V(minikube:Hv VP 4)\% do Tempo Total de Execução","\\DESKTOP-HLEFP10\Processador Virtual de Hipervisor do Hyper-V(minikube:Hv VP 5)\% do Tempo Total de Execução","\\DESKTOP-HLEFP10\Processador Virtual de Hipervisor do Hyper-V(minikube:Hv VP 6)\% do Tempo Total de Execução","\\DESKTOP-HLEFP10\Processador Virtual de Hipervisor do Hyper-V(minikube:Hv VP 7)\% do Tempo Total de Execução","\\DESKTOP-HLEFP10\Processo(_Total)\% tempo de processador"
"09/07/2022 15:11:21.487","9.2009966205105886417","14.734511762776424604","20.674678435241517604","4.2786964076520943578","3.4773730403970319891","4.1931353664962029981","0.42134813589982234028","5.7428491253813387374","1.6426422364185604419","5.3080136208720256619","1.6380693017800682654","1581.4210761131785148"
"09/07/2022 15:11:22.475","10.485432382555767816","13.86997252234032274","14.273626330483422109","21.285369698465920862","1.8520898538381451726","6.0242060904942107413","1.5431235619914485113","4.2763364246933761592","2.3096167035662915623","4.8628314375734813524","3.7492841575723483416","1613.561721716440843"
"09/07/2022 15:11:23.467","10.820668153460346161","15.19785563065886258","23.545651925764339296","6.0062526638570892246","4.8123908360693867792","6.2592774306313474497","3.8313955212304748876","8.381187788284051976","3.2351627904537312297","4.9677275223542194382","3.427790285032960238","1573.5207945912964078"
"09/07/2022 15:11:24.485","9.1502243068165398654","10.629853143914246516","12.788668551494261294","5.432697031635845164","4.6427751443121803021","4.8406033277196991449","3.0050170488962755222","5.2139477709023340779","3.1118011129813929472","4.7984074970693715301","3.3356489245654192821","1587.1709234948650646"
"09/07/2022 15:11:25.490","10.324130799516265","13.747260947398043385","19.128971232134738045","5.7048518290525027652","5.2424611396126561402","4.6364574898543544634","4.0146489099053006555","4.9907981281992714884","3.1720997816822618098","4.4327194120534620936","3.6265691028608153523","1586.190217423758213"
"09/07/2022 15:11:26.477","8.9696193342116306013","10.55941215631132124","13.998271417066062483","4.6208244683329553482","3.4794984756424973682","4.0363529683016734495","2.6641394240528613047","3.8967678387578157384","2.8561700648213692588","4.0558048865084943557","2.6311273849400271807","1613.9091026120556762"
"09/07/2022 15:11:27.482","10.067592591118321721","15.671463238886529368","22.028206324010280781","5.0465275873583506083","5.1749008312212332328","7.8427032955375608481","2.3414232629476776637","5.3662165773471688368","3.8130902987621144717","6.2802526635779898356","2.8595941283523425014","1579.3024725857960675"
"09/07/2022 15:11:28.486","10.566025709464250681","14.106943693090434166","14.644189893143524372","6.1706930355604185934","6.4816583118861732515","5.3985154082627282435","4.1029415980049623869","4.1327604712417072008","3.1632687505395620242","5.5967707969804880719","3.0594230961996409235","1589.8434404316590189"
"09/07/2022 15:11:29.475","10.61602433289889369","14.748081718169437693","21.321407557593335724","7.6127392048506576927","3.4490610327689110726","6.2497877336749008137","4.0679398058391820214","6.3017992791235917238","3.261991081763706557","6.2289745726889238497","4.7359445968503735003","1596.9258353144689409"
"09/07/2022 15:11:30.481","10.183710698231180913","13.332011399145294206","14.942736575682310729","4.701717313563061218","3.5397109251830825016","5.3423899211881451521","3.7240934962229172989","4.9431126286382847113","2.2403082365177615642","5.8981388489633816974","4.3408071070681941706","1571.6715038290208213"
"09/07/2022 15:11:31.486","10.893411114913529758","17.025856579793561707","23.694185453324497104","4.9930800474169947378","3.4450992220374598851","3.947211488772692789","1.6625947373966269982","5.902154811625980102","1.7963529222180887324","3.434367348278628107","2.8388518529277289026","1580.9786400178606982"
"09/07/2022 15:11:32.462","10.920792436193906383","12.05774202709331","15.00461398594233664","4.6648376358778449458","3.0957749916759600417","4.0165826381482823138","18.701425011427602385","4.80788193077077608","1.6842487346677332827","5.9024701952888269929","2.2573546077738826376","1598.3504076622314187"
"09/07/2022 15:11:33.469","9.7473634875998911298","16.818233441291820185","20.950238645697623951","4.9262006034105327856","2.3087499186930511286","5.9900553271996397342","2.7557808328624431304","5.9277970459819000482","3.4374297285765029741","5.2082894654246718602","2.6381034601946899976","1578.3329923182209313"
"09/07/2022 15:11:34.477","9.9509421800406112624","10.439651185180331083","14.022620884474717329","5.7286375325417484561","3.9595575978284247576","6.2326564176810883566","2.4203130299177182394","6.480284840094063803","3.0355597974474566314","5.4299975395263189171","5.0869254527721796677","1610.5069011414254874"
"09/07/2022 15:11:35.469","10.119626975886287568","15.471097018267176537","21.179801438578866879","4.5387815515841829495","3.7718098378409932181","6.5803473213364247485","2.810062654537591964","6.0079263365274622188","4.6458264462435439057","5.6722868675839066555","3.6287965474278198741","1579.9389097834193763"
"09/07/2022 15:11:36.475","9.0584196046626281884","10.999377348917660058","12.928743444525977679","3.6871946188658419885","2.5845358218670506645","4.2411786322920459469","1.8034549199441622935","4.0101031724462838923","1.4967719092703366535","3.7456135963075598561","3.3070114523707845322","1603.4252921636839346"
"09/07/2022 15:11:37.467","9.0913724673681279853","12.445718784197579154","19.025333166383269656","5.4487627618212348679","2.0929161093335073573","4.2183237833911713111","2.6700604220129120492","4.5358679798308125797","4.1655852150423475777","6.3331623068360629603","2.8852879800129245247","1586.0452036630870225"
"09/07/2022 15:11:38.474","9.957158337623377875","13.207023488090118946","14.124657497772149739","6.4452397913230861093","3.2521077740642585496","5.9637972539752128753","2.503663937203949974","7.8739019607161537806","3.2510010732080871776","5.1300043820809042572","3.542225591163838061","1576.4304629323353311"
"09/07/2022 15:11:39.481","9.0198916503379376053","12.405474425039052733","18.503540338656826236","6.6554928192026272527","2.9754338384077607671","5.3351705088837917401","2.8987268790911491223","4.5369294469018246474","3.1963538784973044571","5.7453826453579095457","3.2083112430311899743","1604.0342485201929321"
"09/07/2022 15:11:40.472","9.6892385868688499784","11.582558227814022445","13.949620180777868583","6.4946280451699198721","5.4125625009517017716","5.1334335119586596008","3.6478083816878026369","5.9038875710448364131","4.2455905175721353473","8.8301658779624823126","2.6315829281872646916","1591.9308612006768726"
"09/07/2022 15:11:41.464","9.4397213713230669896","13.514152794216350628","18.772830640755813647","4.4905907809323979407","2.1123674177266016372","5.3661878217183280881","1.327352470319323352","5.1494536293719486153","3.1031885477971443699","4.4816329824526004444","1.3007570751980954693","1598.1157591083897387"
"09/07/2022 15:11:42.471","9.1032605070841228212","11.901122703420208282","13.471516268570463026","3.6831153492088306578","3.4933339288505775855","5.3241345467452347862","2.3462486135614164517","5.2637173675160227049","15.250286055953418796","5.9567207842962099917","2.479307016433794697","1584.8052814569521161"
"09/07/2022 15:11:43.477","7.192484827273522896","10.769323158638755444","14.535936161958296964","4.8747747767453670775","4.8269733363532072445","4.106173513156005761","2.2679878550150163186","5.6451928818727408199","4.3155373263554013263","6.4768346170479329516","2.7565532629654909691","1605.6065729833828755"
"09/07/2022 15:11:44.468","8.3555677204949088122","10.389393811374180387","12.181816474139335327","6.7483714695410386142","3.790218475916142804","5.1295886901626950305","3.0789022436932458326","4.615426844233178727","3.3608198839621197251","5.7726394926223711934","3.7521030587597037353","1582.8184065611972073"
"09/07/2022 15:11:45.473","6.4819104500420241521","10.530782741006062153","11.683013930804102998","5.166238694014595012","2.7333824574404217422","3.7917703385845400454","2.349189949253548626","5.0977271829531707326","2.671691695627878449","5.512611871480975978","5.0680110941536389291","1592.3728525110427654"
"09/07/2022 15:11:46.480","7.8604417175963821052","8.4069298658635318588","12.70667243492618681","5.7905551042319185484","3.4097001389865799759","5.735355758667750159","4.6500737126122082543","6.1824817583492377437","3.1080063881527935088","4.7379222017954196744","4.7009685590821037593","1600.5175651964004828"
"09/07/2022 15:11:47.485","8.6868357086119694088","12.568264208475399712","17.249575615873123269","5.4145581551274259979","6.202380915665315797","7.9497986633274733137","4.9933107540197640972","8.7929859792014148923","6.6727162192684223996","6.5028113504730686856","6.4062917953177009878","1581.5430535518873967"
"09/07/2022 15:11:48.477","10.810478900870553076","14.038733332721630376","15.938236910803246005","8.0854205681560209484","4.3285571798852817693","7.5748182609113037245","3.9229476577548023641","4.9349923377108186884","2.4424309698008381808","4.7720794201818943492","2.728688346856137148","1603.838059469130485"
"09/07/2022 15:11:49.467","8.6480037744812108258","14.303993333622145201","16.323731411276394709","8.2204872173259566637","4.4541288137126739954","7.192610367784888048","3.9134550350024750465","5.6659316042570475602","5.13064804130684049","5.5317739896924331688","1.9875868094299371514","1586.5139807716400355"
"09/07/2022 15:11:50.487","9.1676034073943970526","11.644787317790129322","14.050682280719517081","7.3216141632989177879","5.6309100959729017077","6.6533444993872228324","2.8620987364860148716","6.4720430452155310874","2.0697582464027877158","6.0697975701676414317","1.8526225776375353504","1585.9901055772179461"
"09/07/2022 15:11:51.463","5.8893237407241016967","9.6442940057512522856","11.772920427727592951","5.6347937700305426034","1.3477272634111749916","5.1452346792375491802","2.1662918999137046328","5.8596815652930960283","2.3752367612030758082","3.4226025614996977708","2.1625510649593429058","1598.59001157391981"
"09/07/2022 15:11:52.468","5.7043695002986263276","5.6055203082446825036","8.4451916152896320256","4.5537018448135055948","2.6367868775769700562","4.9204106405819878489","2.2067352665112021093","4.0591820830006506426","1.4312256039393616014","4.3745704484456018335","2.9844201290260938819","1582.6262486765638187"
"09/07/2022 15:11:53.490","13.451200317915276372","21.7823371120385616","23.350748717477816996","9.3951168448388191479","2.593747188659983216","7.3044462144102109136","1.7410149883009313765","15.545233364968726875","2.5559715520578429881","5.4663111339172161252","3.4208326667654951336","1570.8551769812236216"
"09/07/2022 15:11:54.467","11.886366354558338898","16.194652719441606337","19.676397037987996441","4.9141665249191168741","5.1701859974837640621","5.874171002718574286","2.9679969193143014294","5.8353991299278522575","4.1793454228776960591","4.4709208272431384401","5.1837719007644942337","1600.1058476418638747"
"09/07/2022 15:11:55.474","10.444999579015595614","16.737862597511032448","19.529952810673965047","8.1232718563411747681","6.4050153612218041488","6.6962138046153469872","5.4913351905876783832","8.405921117760364325","6.8726983114819475418","7.1882534835434208631","5.6158593382535970662","1576.4545710479526406"
"09/07/2022 15:11:56.466","10.678448683232238281","13.960251068168750166","16.52053203503027845","7.387768938394720486","2.5752011131036591784","4.20665951859696019","4.2761914141112251642","8.3924496645309876186","3.1231695335385554202","4.2606883617335880032","2.8261721764158656001","1598.7289301702924149"
"09/07/2022 15:11:57.473","7.7880695400792614436","12.064647919932113496","15.256328271717581657","5.7308924842165005487","2.7728077876502563726","4.1779981708110645044","2.6943749289751228737","3.4869278671118615343","3.5844995248337765403","3.2524320558404333781","2.6609290756694847779","1586.9097117807114046"
"09/07/2022 15:11:58.464","7.781647573449120614","6.997882933482824086","11.634817547888825828","7.3406645979251683443","3.1584673055938239372","4.142396592501270014","2.3274972881209148312","5.0743807341972928526","3.9603653585093745448","7.1607663252870699111","2.238508215652176947","1599.20853200282545"
"09/07/2022 15:11:59.486","9.6740585381123800346","16.432747943219517595","18.592313720324469273","7.2673511353099060628","5.1172113051074097356","6.9033408229557737812","4.1028595856992833291","8.2008301812447275125","5.4322751305671701516","4.5181035854172586497","4.314594420923756779","1573.9519150562043706"
"09/07/2022 15:12:00.477","7.9441516416869317752","8.9329768875761708102","12.08542637364072192","5.1029110467444862564","2.6662045840494048576","8.0325709667498408351","2.6233741423403946769","3.9920556528398245533","3.0135661203754682269","5.2714562299904681453","3.8577167105901741806","1602.9607164058056696"
"09/07/2022 15:12:01.468","9.352058280267117496","14.868882440056086836","17.834395650291863689","4.0291668571358218998","3.9375196586873459914","6.1136915687302018085","2.3915256715589237047","4.9614818389299983892","3.2095187956980915089","5.7509071125067752206","3.0189083650117596314","1582.8070678502851933"
"09/07/2022 15:12:02.475","10.216280710227634287","14.848937193111700239","15.609907598378200078","5.2256637717275564725","3.2808008200810654387","3.4986954710265090185","2.3097493838222629137","4.5438150151283114297","3.2222533861852080683","28.742838562673899361","3.4125002792346239566","1581.219057762022203"
"09/07/2022 15:12:03.480","10.632466991054409178","16.380411410774986081","19.991038680644159342","8.4278448451525473928","5.4795013702482737727","41.305051294989397093","4.1981797581556801191","16.383499261148923409","5.2019485428046019493","22.26252419452602993","7.8849367364671021363","1601.2722208747998138"
"09/07/2022 15:12:04.468","6.1141555988296554247","5.4613166483987836131","9.3721227684415406856","4.4727425411027823543","3.8446120974717419294","4.3736244029549560253","3.8824610350753392396","5.5564365609807611079","2.9847864066880784861","3.7441634081749026741","1.7639021728427395352","1589.3434574943835287"
"09/07/2022 15:12:05.475","10.016680781826241997","15.240694125727072716","18.865947516173338983","4.735044239943990263","2.5857558171308334671","6.3455840324783894246","3.3873272030891943274","3.8933396343514918847","1.9230045093750827156","5.6748459095655050533","3.51573562035385212","1606.7613860421110985"
"09/07/2022 15:12:06.482","10.100781007921311172","14.075336020938088666","15.850414300128315759","4.4064216626438250657","3.2244173500730153314","6.8721632212636256654","1.8731239760822342433","3.8218450620746420299","2.2628577626304129389","4.986503046523320215","2.4088584081624220268","1578.8542598972085216"
"09/07/2022 15:12:07.474","11.183694666929024919","17.504541809953856557","20.681857392056063105","6.0251451359424033072","5.6915109226884617044","7.3493848389977607383","2.9451067322901902656","6.5033932403676777412","3.871976357174391925","6.9099121256166222693","3.6067806383259695124","1585.326018344164595"
"09/07/2022 15:12:08.480","10.553730081280138009","12.579602899564434892","16.515692349379211379","6.3503438060183494684","3.343732767657096705","7.4093072682723999378","3.1375086700946637208","6.4768968617885374073","6.9615677498809480639","6.3211593825140202085","3.4206667438825459904","1597.4331779264230136"
"09/07/2022 15:12:09.472","10.470271657629707462","17.660023644824953237","19.027584671109668335","8.9817782877895613325","8.24689227745269271","9.8571033082264971625","6.718301891969097106","6.956367372031484031","7.0912058962365760451","7.683948500018915162","5.3219202784328070166","1559.3228599644951373"
"09/07/2022 15:12:10.478","10.117760424368766436","12.459516001744731284","16.043576181248926815","4.5918768994906065117","5.3166232105668695951","4.5169474233362798543","3.630536200633184496","4.5462643163380080935","3.6359422069147031564","5.3790572165137007232","3.1606589353787533092","1599.4100357134905153"
"09/07/2022 15:12:11.469","10.829441194941646032","15.253487665271315166","19.335658585618727301","6.0099693988870361849","4.6206371945324740125","5.3178097751038642116","3.5667130191487239621","5.0071576801267108081","3.3196118821223050688","7.6960724620149596475","4.5966138507996232576","1579.8384909352462273"
"09/07/2022 15:12:12.476","8.2094048190244386376","9.7169097191638691413","13.273634804168823464","3.8141038562355387143","1.4565169858301312278","3.2021130611651926756","1.4630606527421936569","4.0097882930124955081","2.3527755178361280386","4.1253301870773801951","1.66632144438091645","1605.1049122624528991"
"09/07/2022 15:12:13.468","12.836747236722395371","19.1766797226015413","22.728919211893973795","6.9133866459351818179","4.7201491634555985399","6.8409432923490696155","16.064104156350655472","4.8516228461380892512","3.0728634515338306699","4.1919165443489196932","3.9733338871048129448","1584.5742534393389178"
"09/07/2022 15:12:14.476","9.9584997935787100687","13.063172903806297143","16.159925364173606255","5.0848234868475579162","4.527802093320073773","3.9798760575883487256","2.9942395564354233883","3.9720112022686429043","2.7484664598356451926","4.5066436686712494364","2.4631094881309647526","1610.418323008286734"
"09/07/2022 15:12:15.483","9.1596026258595042435","13.399717558867308753","16.540403317386495274","7.0592472519484807947","3.4699503253062915498","5.6346339448484581425","2.7636616113269689698","6.1655990549655710353","2.9147287899308520487","5.7415250702851361453","4.2245954682273056946","1587.3224333924129041"
"09/07/2022 15:12:16.489","9.7204315441397515229","13.600878762575053571","15.554734282731200068","7.2208118383845567578","2.7076520601700457824","4.6995273571277538238","3.684941469758729049","4.6975366218664067475","2.6428454049316587593","4.0466527780773535738","1.4188281388456487342","1589.739029434514805"
"09/07/2022 15:12:17.465","9.4174435331395667248","13.896597922488119536","16.675544106156230839","5.2033173052552674775","4.1643400542863142633","7.5188368694495464339","2.7862386996050947374","6.0501629220834942657","3.6894165723086880249","9.13848657211774551","2.8066323576021066089","1601.6610117525885926"
"09/07/2022 15:12:18.472","10.657694311877632387","14.278495371802367941","17.204974757051786582","6.3072323681409612206","4.3719035447297907027","7.1410702199166067317","2.5985308370560042945","4.3865685221561108165","2.6118579400489316811","6.4425876499768870431","5.3418845192935098254","1568.5734606958415043"
"09/07/2022 15:12:19.479","10.990466399619927884","15.729378427395811713","19.233098070128864521","6.5229538213721234285","3.5024924568685062987","4.798542856476030849","2.7479696841929612816","6.5849804625202930097","4.5058504707825157709","5.157368839927553239","3.9969093020809567385","1597.4150170238444844"
"09/07/2022 15:12:20.486","11.774898652785795505","17.20377193421012052","19.371678559433789246","4.7868753953131299994","1.8919591289578385762","5.2042092169846760896","2.7338964985125437934","4.613712333678757993","1.6757973204620393304","4.2593947633126711949","1.80267584664916658","1580.9877630987496104"
"09/07/2022 15:12:21.477","13.084486698642429303","16.270728357969275635","22.945408069583457689","5.5323568177139348379","3.2249747909364980814","8.0023000221792184306","3.3110643606026286534","6.5627788643903173238","5.0522175949800267603","6.4739255522416421229","2.8560454294709560763","1605.2319357563430913"
"09/07/2022 15:12:22.469","13.03253589288594938","17.593012014594833659","21.298288282590394971","4.2935656906738870475","1.0446623265012628945","4.0725327351351880978","2.1461980804386460164","4.1952949412996858314","3.0328555995562598291","3.7176630052318313524","1.644832755222656262","1574.5108859948961708"
"09/07/2022 15:12:23.476","15.168306245333079474","23.398205724310173537","26.730283036942680042","9.3620820383820344546","5.3736626112595828886","18.449215251635138202","3.5211287887101270222","8.2976742209440459419","3.6766302704528741607","6.7261562204089448969","4.1114726519692279538","1602.6185216605263122"
"09/07/2022 15:12:24.468","10.773114284608537261","13.960138314488245825","17.580797585766539726","6.0262019469836749508","3.4127996742736663727","4.3549331487074676161","2.9873411701308807409","4.6157272661307873207","2.5118590877345741141","6.0128542545921979112","2.4462291184625493123","1495.582144802074481"
"09/07/2022 15:12:25.475","11.084047670487761295","16.339869345926562261","19.360838983787107992","6.7625307996034376146","3.2893054752253312323","6.0717976601646528323","3.3365214996649794621","7.0464563821363235263","2.8240011851691804168","7.2140615872162836553","3.5158248215979117646","1606.1487607967958411"
"09/07/2022 15:12:26.483","14.037021627312759264","18.966989820230960362","23.139939522046706344","4.2746687432413157381","1.5732644100114552277","5.4513522086358889851","3.3325490274689979486","5.8270074112685348311","1.581262135498359811","3.0991844627509919086","2.6512449176831132114","1574.9009498909672402"
"09/07/2022 15:12:27.490","10.731356010251296595","17.028914805947291455","18.754141000940972361","5.0316583304080255701","3.65068865209082416","4.447190217787173161","3.2742207789049930788","5.2869355668279531812","2.186227473483417505","5.538626851784407279","4.5645618643286436367","1597.3996145694954976"
"09/07/2022 15:12:28.482","14.398874384176872709","19.964893014217899747","23.486361247463470647","7.0163990597435708096","5.3688363956780582598","6.7180843274765287276","4.050431733470672313","7.7219437880008285902","4.8499797184773489889","6.4117123903727009093","3.5329834064183986975","1574.3003255199673731"
"09/07/2022 15:12:29.474","24.526906603365866033","37.785594049230816438","40.296143248385760671","6.9412683609420859909","3.583848319503082358","15.961989868439257378","6.1458610735699537031","6.2847969072259477485","3.3934089647720115934","6.0368567710550564698","3.4916998611429201915","1587.6580803429583284"
"09/07/2022 15:12:30.482","17.417476036613066981","24.976525989352627022","28.816672258712479504","7.0121186703516480421","3.456374579037795769","4.5316974544186390261","2.0347781955204586879","5.3626332501734852443","2.9336900384102166939","4.7666714768917017864","3.6784993897091755599","1579.5595535038837625"
"09/07/2022 15:12:31.474","17.040817610570215379","24.178694134513367686","28.925829384325691507","6.9989371275989311627","3.099588670525312839","5.1941199517341081204","2.6001375439680436408","4.8927762995509276323","4.1251675550001341009","7.5618056770331048","2.3608017637730238647","1580.2464990434450556"
"09/07/2022 15:12:32.481","29.358611129195917755","44.556474165521507302","49.637066663281743217","5.8441209801689373293","2.970013709175698402","5.6709956323376689014","3.3327137253166183584","5.0366431616305069596","4.9939510953176586838","5.071682323890836841","3.4270145588696920846","1616.7537930067048819"
"09/07/2022 15:12:33.473","37.174606554177536566","58.456772339232585978","59.998665686957039611","22.131619390276309645","4.9714696710582355621","7.320205552813054517","31.54255883286373674","8.3761603930593651057","4.788460987854159967","6.5086646834254180405","4.8017585438057182046","1571.9496540627092145"
"09/07/2022 15:12:34.481","25.529641494121253942","35.250988589532859407","41.563248118804771991","5.0326817826426895053","4.5806633160879410838","4.252281138662135973","17.046829740496669103","4.6062147463174625273","3.7953857800613075568","3.8798466063516880986","2.943549648162627097","1564.0555214883850113"
"09/07/2022 15:12:35.488","19.960531478084075019","31.747085972859668601","33.899170610311117002","7.9138658308031324395","6.3404688384629555031","4.668722930651555636","1.6457626353320389256","6.9789279226485509966","3.7995336723033208415","6.5208073552550693819","3.0773559150130425088","1582.9906590093373779"
"09/07/2022 15:12:36.464","14.529439230900297986","18.901053395580802885","24.57656840849345059","4.3625780489398575668","1.8440545010471123266","3.455583246307531553","2.3877415523315637103","4.3305098484358932609","2.3897254444950983832","4.7119544800366748305","1.4915085790880324712","1587.1764336043138428"
"09/07/2022 15:12:37.487","15.029641717764533837","24.94811191107251247","30.158200147092710353","6.106276696928278902","4.3357188360030249896","5.7707238829916089884","3.9029792967571736995","4.9557107176894223954","4.2014256641054004149","6.1708342514274105994","2.9097323577890654711","1583.5488182543779203"
"09/07/2022 15:12:38.464","13.219544725411386921","17.097063995816196069","19.260140003055141733","6.49769015208316425","2.7158044306235638032","5.2061311972997827979","4.1372973519846958368","8.7620517700027580332","3.3210056611297966711","5.8043773753074319188","3.4129060256341201551","1590.4654711930286339"
"09/07/2022 15:12:39.471","21.844681655196069414","34.175382085676851318","39.549083267245940476","7.4022085685999927662","6.5695361715816673609","7.034478625466869417","3.4869234171321696891","7.2390015887260963368","3.469524533813149958","6.1007373769678130415","4.6127675583467606657","1572.0451355925208645"
